source_file,freesound_id,freesound_url,freesound_name,uploader,recordist,source_licence,source_licence_url,pack,good_sounds_id,waveform_match_r,runner_up_r,checked
sfzinstruments/MTG.SoloSax/MTG Solo Saxophones/Samples/alt_f_01.flac,358377,https://freesound.org/people/MTG/sounds/358377/,Sax Alto - C#3,MTG,"Music Technology Group, Universitat Pompeu Fabra (good-sounds.org)",CC-BY-3.0,http://creativecommons.org/licenses/by/3.0/,https://freesound.org/people/MTG/packs/20239/,4641,0.9898,0.1404,2026-09-24
sfzinstruments/MTG.SoloSax/MTG Solo Saxophones/Samples/alt_f_02.flac,358378,https://freesound.org/people/MTG/sounds/358378/,Sax Alto - D3,MTG,"Music Technology Group, Universitat Pompeu Fabra (good-sounds.org)",CC-BY-3.0,http://creativecommons.org/licenses/by/3.0/,https://freesound.org/people/MTG/packs/20239/,4642,0.9989,0.2609,2026-09-24
sfzinstruments/MTG.SoloSax/MTG Solo Saxophones/Samples/alt_f_03.flac,358379,https://freesound.org/people/MTG/sounds/358379/,Sax Alto - D#3,MTG,"Music Technology Group, Universitat Pompeu Fabra (good-sounds.org)",CC-BY-3.0,http://creativecommons.org/licenses/by/3.0/,https://freesound.org/people/MTG/packs/20239/,4643,0.9987,0.2416,2026-09-24
sfzinstruments/MTG.SoloSax/MTG Solo Saxophones/Samples/alt_f_04.flac,358380,https://freesound.org/people/MTG/sounds/358380/,Sax Alto - E3,MTG,"Music Technology Group, Universitat Pompeu Fabra (good-sounds.org)",CC-BY-3.0,http://creativecommons.org/licenses/by/3.0/,https://freesound.org/people/MTG/packs/20239/,4644,0.9968,0.1184,2026-09-24
sfzinstruments/MTG.SoloSax/MTG Solo Saxophones/Samples/alt_f_05.flac,358381,https://freesound.org/people/MTG/sounds/358381/,Sax Alto - F3,MTG,"Music Technology Group, Universitat Pompeu Fabra (good-sounds.org)",CC-BY-3.0,http://creativecommons.org/licenses/by/3.0/,https://freesound.org/people/MTG/packs/20239/,4645,0.9787,0.1579,2026-09-24
sfzinstruments/MTG.SoloSax/MTG Solo Saxophones/Samples/alt_f_06.flac,358382,https://freesound.org/people/MTG/sounds/358382/,Sax Alto - F#3,MTG,"Music Technology Group, Universitat Pompeu Fabra (good-sounds.org)",CC-BY-3.0,http://creativecommons.org/licenses/by/3.0/,https://freesound.org/people/MTG/packs/20239/,4646,0.9994,0.1285,2026-09-24
sfzinstruments/MTG.SoloSax/MTG Solo Saxophones/Samples/alt_f_07.flac,358383,https://freesound.org/people/MTG/sounds/358383/,Sax Alto - G3,MTG,"Music Technology Group, Universitat Pompeu Fabra (good-sounds.org)",CC-BY-3.0,http://creativecommons.org/licenses/by/3.0/,https://freesound.org/people/MTG/packs/20239/,4647,0.9988,0.1486,2026-09-24
sfzinstruments/MTG.SoloSax/MTG Solo Saxophones/Samples/alt_f_08.flac,358384,https://freesound.org/people/MTG/sounds/358384/,Sax Alto - G#3,MTG,"Music Technology Group, Universitat Pompeu Fabra (good-sounds.org)",CC-BY-3.0,http://creativecommons.org/licenses/by/3.0/,https://freesound.org/people/MTG/packs/20239/,4648,0.9961,0.1092,2026-09-24
sfzinstruments/MTG.SoloSax/MTG Solo Saxophones/Samples/alt_f_09.flac,358385,https://freesound.org/people/MTG/sounds/358385/,Sax Alto - A3,MTG,"Music Technology Group, Universitat Pompeu Fabra (good-sounds.org)",CC-BY-3.0,http://creativecommons.org/licenses/by/3.0/,https://freesound.org/people/MTG/packs/20239/,4649,0.9988,0.4294,2026-09-24
sfzinstruments/MTG.SoloSax/MTG Solo Saxophones/Samples/alt_f_10.flac,358386,https://freesound.org/people/MTG/sounds/358386/,Sax Alto - A#3,MTG,"Music Technology Group, Universitat Pompeu Fabra (good-sounds.org)",CC-BY-3.0,http://creativecommons.org/licenses/by/3.0/,https://freesound.org/people/MTG/packs/20239/,4650,0.9988,0.1375,2026-09-24
sfzinstruments/MTG.SoloSax/MTG Solo Saxophones/Samples/alt_f_11.flac,358387,https://freesound.org/people/MTG/sounds/358387/,Sax Alto - B3,MTG,"Music Technology Group, Universitat Pompeu Fabra (good-sounds.org)",CC-BY-3.0,http://creativecommons.org/licenses/by/3.0/,https://freesound.org/people/MTG/packs/20239/,4651,0.9974,0.1793,2026-09-24
sfzinstruments/MTG.SoloSax/MTG Solo Saxophones/Samples/alt_f_12.flac,358388,https://freesound.org/people/MTG/sounds/358388/,Sax Alto - C4,MTG,"Music Technology Group, Universitat Pompeu Fabra (good-sounds.org)",CC-BY-3.0,http://creativecommons.org/licenses/by/3.0/,https://freesound.org/people/MTG/packs/20239/,4652,1.0,0.1269,2026-09-24
sfzinstruments/MTG.SoloSax/MTG Solo Saxophones/Samples/alt_f_13.flac,358389,https://freesound.org/people/MTG/sounds/358389/,Sax Alto - C#4,MTG,"Music Technology Group, Universitat Pompeu Fabra (good-sounds.org)",CC-BY-3.0,http://creativecommons.org/licenses/by/3.0/,https://freesound.org/people/MTG/packs/20239/,4653,0.9988,0.2613,2026-09-24
sfzinstruments/MTG.SoloSax/MTG Solo Saxophones/Samples/alt_f_14.flac,358390,https://freesound.org/people/MTG/sounds/358390/,Sax Alto - D4,MTG,"Music Technology Group, Universitat Pompeu Fabra (good-sounds.org)",CC-BY-3.0,http://creativecommons.org/licenses/by/3.0/,https://freesound.org/people/MTG/packs/20239/,4654,0.9985,0.2795,2026-09-24
sfzinstruments/MTG.SoloSax/MTG Solo Saxophones/Samples/alt_f_15.flac,358391,https://freesound.org/people/MTG/sounds/358391/,Sax Alto - D#4,MTG,"Music Technology Group, Universitat Pompeu Fabra (good-sounds.org)",CC-BY-3.0,http://creativecommons.org/licenses/by/3.0/,https://freesound.org/people/MTG/packs/20239/,4655,0.9967,0.1022,2026-09-24
sfzinstruments/MTG.SoloSax/MTG Solo Saxophones/Samples/alt_f_16.flac,358392,https://freesound.org/people/MTG/sounds/358392/,Sax Alto - E4,MTG,"Music Technology Group, Universitat Pompeu Fabra (good-sounds.org)",CC-BY-3.0,http://creativecommons.org/licenses/by/3.0/,https://freesound.org/people/MTG/packs/20239/,4656,0.999,0.0553,2026-09-24
sfzinstruments/MTG.SoloSax/MTG Solo Saxophones/Samples/alt_f_17.flac,358393,https://freesound.org/people/MTG/sounds/358393/,Sax Alto - F4,MTG,"Music Technology Group, Universitat Pompeu Fabra (good-sounds.org)",CC-BY-3.0,http://creativecommons.org/licenses/by/3.0/,https://freesound.org/people/MTG/packs/20239/,4657,1.0,0.1048,2026-09-24
sfzinstruments/MTG.SoloSax/MTG Solo Saxophones/Samples/alt_f_18.flac,358394,https://freesound.org/people/MTG/sounds/358394/,Sax Alto - F#4,MTG,"Music Technology Group, Universitat Pompeu Fabra (good-sounds.org)",CC-BY-3.0,http://creativecommons.org/licenses/by/3.0/,https://freesound.org/people/MTG/packs/20239/,4658,0.9996,0.1264,2026-09-24
sfzinstruments/MTG.SoloSax/MTG Solo Saxophones/Samples/alt_f_19.flac,358395,https://freesound.org/people/MTG/sounds/358395/,Sax Alto - G4,MTG,"Music Technology Group, Universitat Pompeu Fabra (good-sounds.org)",CC-BY-3.0,http://creativecommons.org/licenses/by/3.0/,https://freesound.org/people/MTG/packs/20239/,4659,0.9977,0.1012,2026-09-24
sfzinstruments/MTG.SoloSax/MTG Solo Saxophones/Samples/alt_f_20.flac,358396,https://freesound.org/people/MTG/sounds/358396/,Sax Alto - G#4,MTG,"Music Technology Group, Universitat Pompeu Fabra (good-sounds.org)",CC-BY-3.0,http://creativecommons.org/licenses/by/3.0/,https://freesound.org/people/MTG/packs/20239/,4660,0.998,0.1271,2026-09-24
sfzinstruments/MTG.SoloSax/MTG Solo Saxophones/Samples/alt_f_21.flac,358397,https://freesound.org/people/MTG/sounds/358397/,Sax Alto - A4,MTG,"Music Technology Group, Universitat Pompeu Fabra (good-sounds.org)",CC-BY-3.0,http://creativecommons.org/licenses/by/3.0/,https://freesound.org/people/MTG/packs/20239/,4661,0.9873,0.1644,2026-09-24
sfzinstruments/MTG.SoloSax/MTG Solo Saxophones/Samples/alt_f_22.flac,358398,https://freesound.org/people/MTG/sounds/358398/,Sax Alto - A#4,MTG,"Music Technology Group, Universitat Pompeu Fabra (good-sounds.org)",CC-BY-3.0,http://creativecommons.org/licenses/by/3.0/,https://freesound.org/people/MTG/packs/20239/,4662,0.9963,0.0245,2026-09-24
sfzinstruments/MTG.SoloSax/MTG Solo Saxophones/Samples/alt_f_23.flac,358399,https://freesound.org/people/MTG/sounds/358399/,Sax Alto - B4,MTG,"Music Technology Group, Universitat Pompeu Fabra (good-sounds.org)",CC-BY-3.0,http://creativecommons.org/licenses/by/3.0/,https://freesound.org/people/MTG/packs/20239/,4663,0.9885,0.0488,2026-09-24
sfzinstruments/MTG.SoloSax/MTG Solo Saxophones/Samples/alt_f_24.flac,358400,https://freesound.org/people/MTG/sounds/358400/,Sax Alto - C5,MTG,"Music Technology Group, Universitat Pompeu Fabra (good-sounds.org)",CC-BY-3.0,http://creativecommons.org/licenses/by/3.0/,https://freesound.org/people/MTG/packs/20239/,4664,0.9897,0.0687,2026-09-24
sfzinstruments/MTG.SoloSax/MTG Solo Saxophones/Samples/alt_f_25.flac,358401,https://freesound.org/people/MTG/sounds/358401/,Sax Alto - C#5,MTG,"Music Technology Group, Universitat Pompeu Fabra (good-sounds.org)",CC-BY-3.0,http://creativecommons.org/licenses/by/3.0/,https://freesound.org/people/MTG/packs/20239/,4665,0.9988,0.0556,2026-09-24
sfzinstruments/MTG.SoloSax/MTG Solo Saxophones/Samples/alt_f_26.flac,358402,https://freesound.org/people/MTG/sounds/358402/,Sax Alto - D5,MTG,"Music Technology Group, Universitat Pompeu Fabra (good-sounds.org)",CC-BY-3.0,http://creativecommons.org/licenses/by/3.0/,https://freesound.org/people/MTG/packs/20239/,4666,0.9986,0.0518,2026-09-24
sfzinstruments/MTG.SoloSax/MTG Solo Saxophones/Samples/alt_f_27.flac,358403,https://freesound.org/people/MTG/sounds/358403/,Sax Alto - D#5,MTG,"Music Technology Group, Universitat Pompeu Fabra (good-sounds.org)",CC-BY-3.0,http://creativecommons.org/licenses/by/3.0/,https://freesound.org/people/MTG/packs/20239/,4667,0.9932,0.0462,2026-09-24
sfzinstruments/MTG.SoloSax/MTG Solo Saxophones/Samples/alt_f_28.flac,358404,https://freesound.org/people/MTG/sounds/358404/,Sax Alto - E5,MTG,"Music Technology Group, Universitat Pompeu Fabra (good-sounds.org)",CC-BY-3.0,http://creativecommons.org/licenses/by/3.0/,https://freesound.org/people/MTG/packs/20239/,4668,0.9997,0.0131,2026-09-24
sfzinstruments/MTG.SoloSax/MTG Solo Saxophones/Samples/alt_f_29.flac,358405,https://freesound.org/people/MTG/sounds/358405/,Sax Alto - F5,MTG,"Music Technology Group, Universitat Pompeu Fabra (good-sounds.org)",CC-BY-3.0,http://creativecommons.org/licenses/by/3.0/,https://freesound.org/people/MTG/packs/20239/,4669,0.9933,0.0423,2026-09-24
sfzinstruments/MTG.SoloSax/MTG Solo Saxophones/Samples/alt_f_30.flac,358406,https://freesound.org/people/MTG/sounds/358406/,Sax Alto - F#5,MTG,"Music Technology Group, Universitat Pompeu Fabra (good-sounds.org)",CC-BY-3.0,http://creativecommons.org/licenses/by/3.0/,https://freesound.org/people/MTG/packs/20239/,4670,0.9981,0.06,2026-09-24
sfzinstruments/MTG.SoloSax/MTG Solo Saxophones/Samples/alt_f_31.flac,358407,https://freesound.org/people/MTG/sounds/358407/,Sax Alto - G5,MTG,"Music Technology Group, Universitat Pompeu Fabra (good-sounds.org)",CC-BY-3.0,http://creativecommons.org/licenses/by/3.0/,https://freesound.org/people/MTG/packs/20239/,4671,0.9527,0.1416,2026-09-24
sfzinstruments/MTG.SoloSax/MTG Solo Saxophones/Samples/alt_f_32.flac,358408,https://freesound.org/people/MTG/sounds/358408/,Sax Alto - G#5,MTG,"Music Technology Group, Universitat Pompeu Fabra (good-sounds.org)",CC-BY-3.0,http://creativecommons.org/licenses/by/3.0/,https://freesound.org/people/MTG/packs/20239/,4672,1.0,0.3579,2026-09-24
sfzinstruments/MTG.SoloSax/MTG Solo Saxophones/Samples/alt_f_33.flac,358409,https://freesound.org/people/MTG/sounds/358409/,Sax Alto - A5,MTG,"Music Technology Group, Universitat Pompeu Fabra (good-sounds.org)",CC-BY-3.0,http://creativecommons.org/licenses/by/3.0/,https://freesound.org/people/MTG/packs/20239/,4673,0.9329,0.2303,2026-09-24
sfzinstruments/MTG.SoloSax/MTG Solo Saxophones/Samples/alt_p_01.flac,358410,https://freesound.org/people/MTG/sounds/358410/,Sax Alto - C#3,MTG,"Music Technology Group, Universitat Pompeu Fabra (good-sounds.org)",CC-BY-3.0,http://creativecommons.org/licenses/by/3.0/,https://freesound.org/people/MTG/packs/20239/,4674,0.9986,0.2156,2026-09-24
sfzinstruments/MTG.SoloSax/MTG Solo Saxophones/Samples/alt_p_02.flac,358411,https://freesound.org/people/MTG/sounds/358411/,Sax Alto - D3,MTG,"Music Technology Group, Universitat Pompeu Fabra (good-sounds.org)",CC-BY-3.0,http://creativecommons.org/licenses/by/3.0/,https://freesound.org/people/MTG/packs/20239/,4675,0.9997,0.1785,2026-09-24
sfzinstruments/MTG.SoloSax/MTG Solo Saxophones/Samples/alt_p_03.flac,358412,https://freesound.org/people/MTG/sounds/358412/,Sax Alto - D#3,MTG,"Music Technology Group, Universitat Pompeu Fabra (good-sounds.org)",CC-BY-3.0,http://creativecommons.org/licenses/by/3.0/,https://freesound.org/people/MTG/packs/20239/,4676,0.9947,0.5375,2026-09-24
sfzinstruments/MTG.SoloSax/MTG Solo Saxophones/Samples/alt_p_04.flac,358413,https://freesound.org/people/MTG/sounds/358413/,Sax Alto - E3,MTG,"Music Technology Group, Universitat Pompeu Fabra (good-sounds.org)",CC-BY-3.0,http://creativecommons.org/licenses/by/3.0/,https://freesound.org/people/MTG/packs/20239/,4677,0.9963,0.1811,2026-09-24
sfzinstruments/MTG.SoloSax/MTG Solo Saxophones/Samples/alt_p_05.flac,358414,https://freesound.org/people/MTG/sounds/358414/,Sax Alto - F3,MTG,"Music Technology Group, Universitat Pompeu Fabra (good-sounds.org)",CC-BY-3.0,http://creativecommons.org/licenses/by/3.0/,https://freesound.org/people/MTG/packs/20239/,4678,0.9959,0.1274,2026-09-24
sfzinstruments/MTG.SoloSax/MTG Solo Saxophones/Samples/alt_p_06.flac,358415,https://freesound.org/people/MTG/sounds/358415/,Sax Alto - F#3,MTG,"Music Technology Group, Universitat Pompeu Fabra (good-sounds.org)",CC-BY-3.0,http://creativecommons.org/licenses/by/3.0/,https://freesound.org/people/MTG/packs/20239/,4679,0.9987,0.1418,2026-09-24
sfzinstruments/MTG.SoloSax/MTG Solo Saxophones/Samples/alt_p_07.flac,358416,https://freesound.org/people/MTG/sounds/358416/,Sax Alto - G3,MTG,"Music Technology Group, Universitat Pompeu Fabra (good-sounds.org)",CC-BY-3.0,http://creativecommons.org/licenses/by/3.0/,https://freesound.org/people/MTG/packs/20239/,4680,0.9911,0.0957,2026-09-24
sfzinstruments/MTG.SoloSax/MTG Solo Saxophones/Samples/alt_p_08.flac,358417,https://freesound.org/people/MTG/sounds/358417/,Sax Alto - G#3,MTG,"Music Technology Group, Universitat Pompeu Fabra (good-sounds.org)",CC-BY-3.0,http://creativecommons.org/licenses/by/3.0/,https://freesound.org/people/MTG/packs/20239/,4681,0.9994,0.1013,2026-09-24
sfzinstruments/MTG.SoloSax/MTG Solo Saxophones/Samples/alt_p_09.flac,358418,https://freesound.org/people/MTG/sounds/358418/,Sax Alto - A3,MTG,"Music Technology Group, Universitat Pompeu Fabra (good-sounds.org)",CC-BY-3.0,http://creativecommons.org/licenses/by/3.0/,https://freesound.org/people/MTG/packs/20239/,4682,0.9989,0.0831,2026-09-24
sfzinstruments/MTG.SoloSax/MTG Solo Saxophones/Samples/alt_p_10.flac,358419,https://freesound.org/people/MTG/sounds/358419/,Sax Alto - A#3,MTG,"Music Technology Group, Universitat Pompeu Fabra (good-sounds.org)",CC-BY-3.0,http://creativecommons.org/licenses/by/3.0/,https://freesound.org/people/MTG/packs/20239/,4683,0.9974,0.3169,2026-09-24
sfzinstruments/MTG.SoloSax/MTG Solo Saxophones/Samples/alt_p_11.flac,358420,https://freesound.org/people/MTG/sounds/358420/,Sax Alto - B3,MTG,"Music Technology Group, Universitat Pompeu Fabra (good-sounds.org)",CC-BY-3.0,http://creativecommons.org/licenses/by/3.0/,https://freesound.org/people/MTG/packs/20239/,4684,0.9978,0.1263,2026-09-24
sfzinstruments/MTG.SoloSax/MTG Solo Saxophones/Samples/alt_p_12.flac,358421,https://freesound.org/people/MTG/sounds/358421/,Sax Alto - C4,MTG,"Music Technology Group, Universitat Pompeu Fabra (good-sounds.org)",CC-BY-3.0,http://creativecommons.org/licenses/by/3.0/,https://freesound.org/people/MTG/packs/20239/,4685,1.0,0.0845,2026-09-24
sfzinstruments/MTG.SoloSax/MTG Solo Saxophones/Samples/alt_p_13.flac,358422,https://freesound.org/people/MTG/sounds/358422/,Sax Alto - C#4,MTG,"Music Technology Group, Universitat Pompeu Fabra (good-sounds.org)",CC-BY-3.0,http://creativecommons.org/licenses/by/3.0/,https://freesound.org/people/MTG/packs/20239/,4686,0.9988,0.0541,2026-09-24
sfzinstruments/MTG.SoloSax/MTG Solo Saxophones/Samples/alt_p_14.flac,358423,https://freesound.org/people/MTG/sounds/358423/,Sax Alto - D4,MTG,"Music Technology Group, Universitat Pompeu Fabra (good-sounds.org)",CC-BY-3.0,http://creativecommons.org/licenses/by/3.0/,https://freesound.org/people/MTG/packs/20239/,4687,0.9973,0.1095,2026-09-24
sfzinstruments/MTG.SoloSax/MTG Solo Saxophones/Samples/alt_p_15.flac,358424,https://freesound.org/people/MTG/sounds/358424/,Sax Alto - D#4,MTG,"Music Technology Group, Universitat Pompeu Fabra (good-sounds.org)",CC-BY-3.0,http://creativecommons.org/licenses/by/3.0/,https://freesound.org/people/MTG/packs/20239/,4688,0.9982,0.4387,2026-09-24
sfzinstruments/MTG.SoloSax/MTG Solo Saxophones/Samples/alt_p_16.flac,358425,https://freesound.org/people/MTG/sounds/358425/,Sax Alto - E4,MTG,"Music Technology Group, Universitat Pompeu Fabra (good-sounds.org)",CC-BY-3.0,http://creativecommons.org/licenses/by/3.0/,https://freesound.org/people/MTG/packs/20239/,4689,0.9962,0.2728,2026-09-24
sfzinstruments/MTG.SoloSax/MTG Solo Saxophones/Samples/alt_p_17.flac,358426,https://freesound.org/people/MTG/sounds/358426/,Sax Alto - F4,MTG,"Music Technology Group, Universitat Pompeu Fabra (good-sounds.org)",CC-BY-3.0,http://creativecommons.org/licenses/by/3.0/,https://freesound.org/people/MTG/packs/20239/,4690,0.9998,0.0846,2026-09-24
sfzinstruments/MTG.SoloSax/MTG Solo Saxophones/Samples/alt_p_18.flac,358427,https://freesound.org/people/MTG/sounds/358427/,Sax Alto - F#4,MTG,"Music Technology Group, Universitat Pompeu Fabra (good-sounds.org)",CC-BY-3.0,http://creativecommons.org/licenses/by/3.0/,https://freesound.org/people/MTG/packs/20239/,4691,0.9988,0.0691,2026-09-24
sfzinstruments/MTG.SoloSax/MTG Solo Saxophones/Samples/alt_p_19.flac,358428,https://freesound.org/people/MTG/sounds/358428/,Sax Alto - G4,MTG,"Music Technology Group, Universitat Pompeu Fabra (good-sounds.org)",CC-BY-3.0,http://creativecommons.org/licenses/by/3.0/,https://freesound.org/people/MTG/packs/20239/,4692,0.998,0.1367,2026-09-24
sfzinstruments/MTG.SoloSax/MTG Solo Saxophones/Samples/alt_p_20.flac,358429,https://freesound.org/people/MTG/sounds/358429/,Sax Alto - G#4,MTG,"Music Technology Group, Universitat Pompeu Fabra (good-sounds.org)",CC-BY-3.0,http://creativecommons.org/licenses/by/3.0/,https://freesound.org/people/MTG/packs/20239/,4693,0.9997,0.0608,2026-09-24
sfzinstruments/MTG.SoloSax/MTG Solo Saxophones/Samples/alt_p_21.flac,358430,https://freesound.org/people/MTG/sounds/358430/,Sax Alto - A4,MTG,"Music Technology Group, Universitat Pompeu Fabra (good-sounds.org)",CC-BY-3.0,http://creativecommons.org/licenses/by/3.0/,https://freesound.org/people/MTG/packs/20239/,4694,0.999,0.5193,2026-09-24
sfzinstruments/MTG.SoloSax/MTG Solo Saxophones/Samples/alt_p_22.flac,358431,https://freesound.org/people/MTG/sounds/358431/,Sax Alto - A#4,MTG,"Music Technology Group, Universitat Pompeu Fabra (good-sounds.org)",CC-BY-3.0,http://creativecommons.org/licenses/by/3.0/,https://freesound.org/people/MTG/packs/20239/,4695,0.9986,0.4109,2026-09-24
sfzinstruments/MTG.SoloSax/MTG Solo Saxophones/Samples/alt_p_23.flac,358432,https://freesound.org/people/MTG/sounds/358432/,Sax Alto - B4,MTG,"Music Technology Group, Universitat Pompeu Fabra (good-sounds.org)",CC-BY-3.0,http://creativecommons.org/licenses/by/3.0/,https://freesound.org/people/MTG/packs/20239/,4696,0.9987,0.1785,2026-09-24
sfzinstruments/MTG.SoloSax/MTG Solo Saxophones/Samples/alt_p_24.flac,358433,https://freesound.org/people/MTG/sounds/358433/,Sax Alto - C5,MTG,"Music Technology Group, Universitat Pompeu Fabra (good-sounds.org)",CC-BY-3.0,http://creativecommons.org/licenses/by/3.0/,https://freesound.org/people/MTG/packs/20239/,4697,1.0,0.4068,2026-09-24
sfzinstruments/MTG.SoloSax/MTG Solo Saxophones/Samples/alt_p_25.flac,358434,https://freesound.org/people/MTG/sounds/358434/,Sax Alto - C#5,MTG,"Music Technology Group, Universitat Pompeu Fabra (good-sounds.org)",CC-BY-3.0,http://creativecommons.org/licenses/by/3.0/,https://freesound.org/people/MTG/packs/20239/,4698,0.998,0.1064,2026-09-24
sfzinstruments/MTG.SoloSax/MTG Solo Saxophones/Samples/alt_p_26.flac,358435,https://freesound.org/people/MTG/sounds/358435/,Sax Alto - D5,MTG,"Music Technology Group, Universitat Pompeu Fabra (good-sounds.org)",CC-BY-3.0,http://creativecommons.org/licenses/by/3.0/,https://freesound.org/people/MTG/packs/20239/,4699,0.9997,0.0764,2026-09-24
sfzinstruments/MTG.SoloSax/MTG Solo Saxophones/Samples/alt_p_27.flac,358436,https://freesound.org/people/MTG/sounds/358436/,Sax Alto - D#5,MTG,"Music Technology Group, Universitat Pompeu Fabra (good-sounds.org)",CC-BY-3.0,http://creativecommons.org/licenses/by/3.0/,https://freesound.org/people/MTG/packs/20239/,4700,0.9929,0.0733,2026-09-24
sfzinstruments/MTG.SoloSax/MTG Solo Saxophones/Samples/alt_p_28.flac,358437,https://freesound.org/people/MTG/sounds/358437/,Sax Alto - E5,MTG,"Music Technology Group, Universitat Pompeu Fabra (good-sounds.org)",CC-BY-3.0,http://creativecommons.org/licenses/by/3.0/,https://freesound.org/people/MTG/packs/20239/,4701,0.9862,0.0214,2026-09-24
sfzinstruments/MTG.SoloSax/MTG Solo Saxophones/Samples/alt_p_29.flac,358438,https://freesound.org/people/MTG/sounds/358438/,Sax Alto - F5,MTG,"Music Technology Group, Universitat Pompeu Fabra (good-sounds.org)",CC-BY-3.0,http://creativecommons.org/licenses/by/3.0/,https://freesound.org/people/MTG/packs/20239/,4702,0.9962,0.0662,2026-09-24
sfzinstruments/MTG.SoloSax/MTG Solo Saxophones/Samples/alt_p_30.flac,358439,https://freesound.org/people/MTG/sounds/358439/,Sax Alto - F#5,MTG,"Music Technology Group, Universitat Pompeu Fabra (good-sounds.org)",CC-BY-3.0,http://creativecommons.org/licenses/by/3.0/,https://freesound.org/people/MTG/packs/20239/,4703,0.9949,0.1117,2026-09-24
sfzinstruments/MTG.SoloSax/MTG Solo Saxophones/Samples/alt_p_31.flac,358440,https://freesound.org/people/MTG/sounds/358440/,Sax Alto - G5,MTG,"Music Technology Group, Universitat Pompeu Fabra (good-sounds.org)",CC-BY-3.0,http://creativecommons.org/licenses/by/3.0/,https://freesound.org/people/MTG/packs/20239/,4704,0.9986,0.2365,2026-09-24
sfzinstruments/MTG.SoloSax/MTG Solo Saxophones/Samples/alt_p_32.flac,358441,https://freesound.org/people/MTG/sounds/358441/,Sax Alto - G#5,MTG,"Music Technology Group, Universitat Pompeu Fabra (good-sounds.org)",CC-BY-3.0,http://creativecommons.org/licenses/by/3.0/,https://freesound.org/people/MTG/packs/20239/,4705,0.9863,0.2984,2026-09-24
sfzinstruments/MTG.SoloSax/MTG Solo Saxophones/Samples/alt_p_33.flac,358442,https://freesound.org/people/MTG/sounds/358442/,Sax Alto - A5,MTG,"Music Technology Group, Universitat Pompeu Fabra (good-sounds.org)",CC-BY-3.0,http://creativecommons.org/licenses/by/3.0/,https://freesound.org/people/MTG/packs/20239/,4706,0.9548,0.269,2026-09-24
sfzinstruments/MTG.SoloSax/MTG Solo Saxophones/Samples/bar_f_01.flac,360240,https://freesound.org/people/MTG/sounds/360240/,Sax Baritone - C3,MTG,"Music Technology Group, Universitat Pompeu Fabra (good-sounds.org)",CC-BY-3.0,http://creativecommons.org/licenses/by/3.0/,https://freesound.org/people/MTG/packs/20253/,5527,0.9968,0.3122,2026-09-24
sfzinstruments/MTG.SoloSax/MTG Solo Saxophones/Samples/bar_f_02.flac,360241,https://freesound.org/people/MTG/sounds/360241/,Sax Baritone - C#3,MTG,"Music Technology Group, Universitat Pompeu Fabra (good-sounds.org)",CC-BY-3.0,http://creativecommons.org/licenses/by/3.0/,https://freesound.org/people/MTG/packs/20253/,5528,0.9912,0.6766,2026-09-24
sfzinstruments/MTG.SoloSax/MTG Solo Saxophones/Samples/bar_f_03.flac,360242,https://freesound.org/people/MTG/sounds/360242/,Sax Baritone - D3,MTG,"Music Technology Group, Universitat Pompeu Fabra (good-sounds.org)",CC-BY-3.0,http://creativecommons.org/licenses/by/3.0/,https://freesound.org/people/MTG/packs/20253/,5529,0.9944,0.6849,2026-09-24
sfzinstruments/MTG.SoloSax/MTG Solo Saxophones/Samples/bar_f_04.flac,360243,https://freesound.org/people/MTG/sounds/360243/,Sax Baritone - D#3,MTG,"Music Technology Group, Universitat Pompeu Fabra (good-sounds.org)",CC-BY-3.0,http://creativecommons.org/licenses/by/3.0/,https://freesound.org/people/MTG/packs/20253/,5530,0.9938,0.5628,2026-09-24
sfzinstruments/MTG.SoloSax/MTG Solo Saxophones/Samples/bar_f_05.flac,360244,https://freesound.org/people/MTG/sounds/360244/,Sax Baritone - E3,MTG,"Music Technology Group, Universitat Pompeu Fabra (good-sounds.org)",CC-BY-3.0,http://creativecommons.org/licenses/by/3.0/,https://freesound.org/people/MTG/packs/20253/,5531,0.9766,0.4103,2026-09-24
sfzinstruments/MTG.SoloSax/MTG Solo Saxophones/Samples/bar_f_06.flac,360245,https://freesound.org/people/MTG/sounds/360245/,Sax Baritone - F3,MTG,"Music Technology Group, Universitat Pompeu Fabra (good-sounds.org)",CC-BY-3.0,http://creativecommons.org/licenses/by/3.0/,https://freesound.org/people/MTG/packs/20253/,5532,1.0,0.1279,2026-09-24
sfzinstruments/MTG.SoloSax/MTG Solo Saxophones/Samples/bar_f_07.flac,360246,https://freesound.org/people/MTG/sounds/360246/,Sax Baritone - F#3,MTG,"Music Technology Group, Universitat Pompeu Fabra (good-sounds.org)",CC-BY-3.0,http://creativecommons.org/licenses/by/3.0/,https://freesound.org/people/MTG/packs/20253/,5533,0.9911,0.4973,2026-09-24
sfzinstruments/MTG.SoloSax/MTG Solo Saxophones/Samples/bar_f_08.flac,360247,https://freesound.org/people/MTG/sounds/360247/,Sax Baritone - G3,MTG,"Music Technology Group, Universitat Pompeu Fabra (good-sounds.org)",CC-BY-3.0,http://creativecommons.org/licenses/by/3.0/,https://freesound.org/people/MTG/packs/20253/,5534,0.969,0.1996,2026-09-24
