freesound_id,url,name,uploader,pack,licence_url,uploaded,description,checked
359687,https://freesound.org/people/MTG/sounds/359687/,Sax Soprano - G#5,MTG,20251 Sax Soprano single notes,http://creativecommons.org/licenses/by/3.0/,"September 18th, 2016","Recorded in the context of the good-sounds.org project from the Music Technology Group, Universitat Pompeu Fabra, Barcelona. Part of the Good-sounds dataset of monophonic instrumental sounds. instrument::sax_soprano note::G# octave::5 midi note::68 microphone::neumann U87 tuning reference::442.0 good-sounds-id::5596",2026-09-24
359688,https://freesound.org/people/MTG/sounds/359688/,Sax Soprano - A5,MTG,20251 Sax Soprano single notes,http://creativecommons.org/licenses/by/3.0/,"September 18th, 2016","Recorded in the context of the good-sounds.org project from the Music Technology Group, Universitat Pompeu Fabra, Barcelona. Part of the Good-sounds dataset of monophonic instrumental sounds. instrument::sax_soprano note::A octave::5 midi note::69 microphone::neumann U87 tuning reference::442.0 good-sounds-id::5597",2026-09-24
359689,https://freesound.org/people/MTG/sounds/359689/,Sax Soprano - A#5,MTG,20251 Sax Soprano single notes,http://creativecommons.org/licenses/by/3.0/,"September 18th, 2016","Recorded in the context of the good-sounds.org project from the Music Technology Group, Universitat Pompeu Fabra, Barcelona. Part of the Good-sounds dataset of monophonic instrumental sounds. instrument::sax_soprano note::A# octave::5 midi note::70 microphone::neumann U87 tuning reference::442.0 good-sounds-id::5598",2026-09-24
359690,https://freesound.org/people/MTG/sounds/359690/,Sax Soprano - B5,MTG,20251 Sax Soprano single notes,http://creativecommons.org/licenses/by/3.0/,"September 18th, 2016","Recorded in the context of the good-sounds.org project from the Music Technology Group, Universitat Pompeu Fabra, Barcelona. Part of the Good-sounds dataset of monophonic instrumental sounds. instrument::sax_soprano note::B octave::5 midi note::71 microphone::neumann U87 tuning reference::442.0 good-sounds-id::5599",2026-09-24
359691,https://freesound.org/people/MTG/sounds/359691/,Sax Soprano - C6,MTG,20251 Sax Soprano single notes,http://creativecommons.org/licenses/by/3.0/,"September 18th, 2016","Recorded in the context of the good-sounds.org project from the Music Technology Group, Universitat Pompeu Fabra, Barcelona. Part of the Good-sounds dataset of monophonic instrumental sounds. instrument::sax_soprano note::C octave::6 midi note::72 microphone::neumann U87 tuning reference::442.0 good-sounds-id::5600",2026-09-24
359692,https://freesound.org/people/MTG/sounds/359692/,Sax Soprano - C#6,MTG,20251 Sax Soprano single notes,http://creativecommons.org/licenses/by/3.0/,"September 18th, 2016","Recorded in the context of the good-sounds.org project from the Music Technology Group, Universitat Pompeu Fabra, Barcelona. Part of the Good-sounds dataset of monophonic instrumental sounds. instrument::sax_soprano note::C# octave::6 midi note::73 microphone::neumann U87 tuning reference::442.0 good-sounds-id::5601",2026-09-24
359693,https://freesound.org/people/MTG/sounds/359693/,Sax Soprano - D6,MTG,20251 Sax Soprano single notes,http://creativecommons.org/licenses/by/3.0/,"September 18th, 2016","Recorded in the context of the good-sounds.org project from the Music Technology Group, Universitat Pompeu Fabra, Barcelona. Part of the Good-sounds dataset of monophonic instrumental sounds. instrument::sax_soprano note::D octave::6 midi note::74 microphone::neumann U87 tuning reference::442.0 good-sounds-id::5602",2026-09-24
359694,https://freesound.org/people/MTG/sounds/359694/,Sax Soprano - D#6,MTG,20251 Sax Soprano single notes,http://creativecommons.org/licenses/by/3.0/,"September 18th, 2016","Recorded in the context of the good-sounds.org project from the Music Technology Group, Universitat Pompeu Fabra, Barcelona. Part of the Good-sounds dataset of monophonic instrumental sounds. instrument::sax_soprano note::D# octave::6 midi note::75 microphone::neumann U87 tuning reference::442.0 good-sounds-id::5603",2026-09-24
359695,https://freesound.org/people/MTG/sounds/359695/,Sax Soprano - E6,MTG,20251 Sax Soprano single notes,http://creativecommons.org/licenses/by/3.0/,"September 18th, 2016","Recorded in the context of the good-sounds.org project from the Music Technology Group, Universitat Pompeu Fabra, Barcelona. Part of the Good-sounds dataset of monophonic instrumental sounds. instrument::sax_soprano note::E octave::6 midi note::76 microphone::neumann U87 tuning reference::442.0 good-sounds-id::5604",2026-09-24
359964,https://freesound.org/people/MTG/sounds/359964/,Sax Baritone - C2,MTG,20253 Sax Baritone single notes,http://creativecommons.org/licenses/by/3.0/,"September 18th, 2016","Recorded in the context of the good-sounds.org project from the Music Technology Group, Universitat Pompeu Fabra, Barcelona. Part of the Good-sounds dataset of monophonic instrumental sounds. instrument::sax_baritone note::C octave::2 midi note::24 microphone::neumann U87 tuning reference::442.0 good-sounds-id::5251",2026-09-24
359965,https://freesound.org/people/MTG/sounds/359965/,Sax Baritone - C#2,MTG,20253 Sax Baritone single notes,http://creativecommons.org/licenses/by/3.0/,"September 18th, 2016","Recorded in the context of the good-sounds.org project from the Music Technology Group, Universitat Pompeu Fabra, Barcelona. Part of the Good-sounds dataset of monophonic instrumental sounds. instrument::sax_baritone note::C# octave::2 midi note::25 microphone::neumann U87 tuning reference::442.0 good-sounds-id::5252",2026-09-24
359966,https://freesound.org/people/MTG/sounds/359966/,Sax Baritone - D2,MTG,20253 Sax Baritone single notes,http://creativecommons.org/licenses/by/3.0/,"September 18th, 2016","Recorded in the context of the good-sounds.org project from the Music Technology Group, Universitat Pompeu Fabra, Barcelona. Part of the Good-sounds dataset of monophonic instrumental sounds. instrument::sax_baritone note::D octave::2 midi note::26 microphone::neumann U87 tuning reference::442.0 good-sounds-id::5253",2026-09-24
359967,https://freesound.org/people/MTG/sounds/359967/,Sax Baritone - D#2,MTG,20253 Sax Baritone single notes,http://creativecommons.org/licenses/by/3.0/,"September 18th, 2016","Recorded in the context of the good-sounds.org project from the Music Technology Group, Universitat Pompeu Fabra, Barcelona. Part of the Good-sounds dataset of monophonic instrumental sounds. instrument::sax_baritone note::D# octave::2 midi note::27 microphone::neumann U87 tuning reference::442.0 good-sounds-id::5254",2026-09-24
359968,https://freesound.org/people/MTG/sounds/359968/,Sax Baritone - E2,MTG,20253 Sax Baritone single notes,http://creativecommons.org/licenses/by/3.0/,"September 18th, 2016","Recorded in the context of the good-sounds.org project from the Music Technology Group, Universitat Pompeu Fabra, Barcelona. Part of the Good-sounds dataset of monophonic instrumental sounds. instrument::sax_baritone note::E octave::2 midi note::28 microphone::neumann U87 tuning reference::442.0 good-sounds-id::5255",2026-09-24
359969,https://freesound.org/people/MTG/sounds/359969/,Sax Baritone - F2,MTG,20253 Sax Baritone single notes,http://creativecommons.org/licenses/by/3.0/,"September 18th, 2016","Recorded in the context of the good-sounds.org project from the Music Technology Group, Universitat Pompeu Fabra, Barcelona. Part of the Good-sounds dataset of monophonic instrumental sounds. instrument::sax_baritone note::F octave::2 midi note::29 microphone::neumann U87 tuning reference::442.0 good-sounds-id::5256",2026-09-24
359970,https://freesound.org/people/MTG/sounds/359970/,Sax Baritone - F#2,MTG,20253 Sax Baritone single notes,http://creativecommons.org/licenses/by/3.0/,"September 18th, 2016","Recorded in the context of the good-sounds.org project from the Music Technology Group, Universitat Pompeu Fabra, Barcelona. Part of the Good-sounds dataset of monophonic instrumental sounds. instrument::sax_baritone note::F# octave::2 midi note::30 microphone::neumann U87 tuning reference::442.0 good-sounds-id::5257",2026-09-24
359971,https://freesound.org/people/MTG/sounds/359971/,Sax Baritone - G2,MTG,20253 Sax Baritone single notes,http://creativecommons.org/licenses/by/3.0/,"September 18th, 2016","Recorded in the context of the good-sounds.org project from the Music Technology Group, Universitat Pompeu Fabra, Barcelona. Part of the Good-sounds dataset of monophonic instrumental sounds. instrument::sax_baritone note::G octave::2 midi note::31 microphone::neumann U87 tuning reference::442.0 good-sounds-id::5258",2026-09-24
359972,https://freesound.org/people/MTG/sounds/359972/,Sax Baritone - G#2,MTG,20253 Sax Baritone single notes,http://creativecommons.org/licenses/by/3.0/,"September 18th, 2016","Recorded in the context of the good-sounds.org project from the Music Technology Group, Universitat Pompeu Fabra, Barcelona. Part of the Good-sounds dataset of monophonic instrumental sounds. instrument::sax_baritone note::G# octave::2 midi note::32 microphone::neumann U87 tuning reference::442.0 good-sounds-id::5259",2026-09-24
359973,https://freesound.org/people/MTG/sounds/359973/,Sax Baritone - A2,MTG,20253 Sax Baritone single notes,http://creativecommons.org/licenses/by/3.0/,"September 18th, 2016","Recorded in the context of the good-sounds.org project from the Music Technology Group, Universitat Pompeu Fabra, Barcelona. Part of the Good-sounds dataset of monophonic instrumental sounds. instrument::sax_baritone note::A octave::2 midi note::33 microphone::neumann U87 tuning reference::442.0 good-sounds-id::5260",2026-09-24
359974,https://freesound.org/people/MTG/sounds/359974/,Sax Baritone - A#2,MTG,20253 Sax Baritone single notes,http://creativecommons.org/licenses/by/3.0/,"September 18th, 2016","Recorded in the context of the good-sounds.org project from the Music Technology Group, Universitat Pompeu Fabra, Barcelona. Part of the Good-sounds dataset of monophonic instrumental sounds. instrument::sax_baritone note::A# octave::2 midi note::34 microphone::neumann U87 tuning reference::442.0 good-sounds-id::5261",2026-09-24
359975,https://freesound.org/people/MTG/sounds/359975/,Sax Baritone - B2,MTG,20253 Sax Baritone single notes,http://creativecommons.org/licenses/by/3.0/,"September 18th, 2016","Recorded in the context of the good-sounds.org project from the Music Technology Group, Universitat Pompeu Fabra, Barcelona. Part of the Good-sounds dataset of monophonic instrumental sounds. instrument::sax_baritone note::B octave::2 midi note::35 microphone::neumann U87 tuning reference::442.0 good-sounds-id::5262",2026-09-24
359976,https://freesound.org/people/MTG/sounds/359976/,Sax Baritone - C3,MTG,20253 Sax Baritone single notes,http://creativecommons.org/licenses/by/3.0/,"September 18th, 2016","Recorded in the context of the good-sounds.org project from the Music Technology Group, Universitat Pompeu Fabra, Barcelona. Part of the Good-sounds dataset of monophonic instrumental sounds. instrument::sax_baritone note::C octave::3 midi note::36 microphone::neumann U87 tuning reference::442.0 good-sounds-id::5263",2026-09-24
359977,https://freesound.org/people/MTG/sounds/359977/,Sax Baritone - C#3,MTG,20253 Sax Baritone single notes,http://creativecommons.org/licenses/by/3.0/,"September 18th, 2016","Recorded in the context of the good-sounds.org project from the Music Technology Group, Universitat Pompeu Fabra, Barcelona. Part of the Good-sounds dataset of monophonic instrumental sounds. instrument::sax_baritone note::C# octave::3 midi note::37 microphone::neumann U87 tuning reference::442.0 good-sounds-id::5264",2026-09-24
359978,https://freesound.org/people/MTG/sounds/359978/,Sax Baritone - D3,MTG,20253 Sax Baritone single notes,http://creativecommons.org/licenses/by/3.0/,"September 18th, 2016","Recorded in the context of the good-sounds.org project from the Music Technology Group, Universitat Pompeu Fabra, Barcelona. Part of the Good-sounds dataset of monophonic instrumental sounds. instrument::sax_baritone note::D octave::3 midi note::38 microphone::neumann U87 tuning reference::442.0 good-sounds-id::5265",2026-09-24
359979,https://freesound.org/people/MTG/sounds/359979/,Sax Baritone - D#3,MTG,20253 Sax Baritone single notes,http://creativecommons.org/licenses/by/3.0/,"September 18th, 2016","Recorded in the context of the good-sounds.org project from the Music Technology Group, Universitat Pompeu Fabra, Barcelona. Part of the Good-sounds dataset of monophonic instrumental sounds. instrument::sax_baritone note::D# octave::3 midi note::39 microphone::neumann U87 tuning reference::442.0 good-sounds-id::5266",2026-09-24
359980,https://freesound.org/people/MTG/sounds/359980/,Sax Baritone - E3,MTG,20253 Sax Baritone single notes,http://creativecommons.org/licenses/by/3.0/,"September 18th, 2016","Recorded in the context of the good-sounds.org project from the Music Technology Group, Universitat Pompeu Fabra, Barcelona. Part of the Good-sounds dataset of monophonic instrumental sounds. instrument::sax_baritone note::E octave::3 midi note::40 microphone::neumann U87 tuning reference::442.0 good-sounds-id::5267",2026-09-24
359981,https://freesound.org/people/MTG/sounds/359981/,Sax Baritone - F3,MTG,20253 Sax Baritone single notes,http://creativecommons.org/licenses/by/3.0/,"September 18th, 2016","Recorded in the context of the good-sounds.org project from the Music Technology Group, Universitat Pompeu Fabra, Barcelona. Part of the Good-sounds dataset of monophonic instrumental sounds. instrument::sax_baritone note::F octave::3 midi note::41 microphone::neumann U87 tuning reference::442.0 good-sounds-id::5268",2026-09-24
359982,https://freesound.org/people/MTG/sounds/359982/,Sax Baritone - F#3,MTG,20253 Sax Baritone single notes,http://creativecommons.org/licenses/by/3.0/,"September 18th, 2016","Recorded in the context of the good-sounds.org project from the Music Technology Group, Universitat Pompeu Fabra, Barcelona. Part of the Good-sounds dataset of monophonic instrumental sounds. instrument::sax_baritone note::F# octave::3 midi note::42 microphone::neumann U87 tuning reference::442.0 good-sounds-id::5269",2026-09-24
359983,https://freesound.org/people/MTG/sounds/359983/,Sax Baritone - G3,MTG,20253 Sax Baritone single notes,http://creativecommons.org/licenses/by/3.0/,"September 18th, 2016","Recorded in the context of the good-sounds.org project from the Music Technology Group, Universitat Pompeu Fabra, Barcelona. Part of the Good-sounds dataset of monophonic instrumental sounds. instrument::sax_baritone note::G octave::3 midi note::43 microphone::neumann U87 tuning reference::442.0 good-sounds-id::5270",2026-09-24
359984,https://freesound.org/people/MTG/sounds/359984/,Sax Baritone - G#3,MTG,20253 Sax Baritone single notes,http://creativecommons.org/licenses/by/3.0/,"September 18th, 2016","Recorded in the context of the good-sounds.org project from the Music Technology Group, Universitat Pompeu Fabra, Barcelona. Part of the Good-sounds dataset of monophonic instrumental sounds. instrument::sax_baritone note::G# octave::3 midi note::44 microphone::neumann U87 tuning reference::442.0 good-sounds-id::5271",2026-09-24
359985,https://freesound.org/people/MTG/sounds/359985/,Sax Baritone - A3,MTG,20253 Sax Baritone single notes,http://creativecommons.org/licenses/by/3.0/,"September 18th, 2016","Recorded in the context of the good-sounds.org project from the Music Technology Group, Universitat Pompeu Fabra, Barcelona. Part of the Good-sounds dataset of monophonic instrumental sounds. instrument::sax_baritone note::A octave::3 midi note::45 microphone::neumann U87 tuning reference::442.0 good-sounds-id::5272",2026-09-24
359986,https://freesound.org/people/MTG/sounds/359986/,Sax Baritone - C2,MTG,20253 Sax Baritone single notes,http://creativecommons.org/licenses/by/3.0/,"September 18th, 2016","Recorded in the context of the good-sounds.org project from the Music Technology Group, Universitat Pompeu Fabra, Barcelona. Part of the Good-sounds dataset of monophonic instrumental sounds. instrument::sax_baritone note::C octave::2 midi note::24 microphone::neumann U87 tuning reference::442.0 good-sounds-id::5273",2026-09-24
359987,https://freesound.org/people/MTG/sounds/359987/,Sax Baritone - C#2,MTG,20253 Sax Baritone single notes,http://creativecommons.org/licenses/by/3.0/,"September 18th, 2016","Recorded in the context of the good-sounds.org project from the Music Technology Group, Universitat Pompeu Fabra, Barcelona. Part of the Good-sounds dataset of monophonic instrumental sounds. instrument::sax_baritone note::C# octave::2 midi note::25 microphone::neumann U87 tuning reference::442.0 good-sounds-id::5274",2026-09-24
359988,https://freesound.org/people/MTG/sounds/359988/,Sax Baritone - D2,MTG,20253 Sax Baritone single notes,http://creativecommons.org/licenses/by/3.0/,"September 18th, 2016","Recorded in the context of the good-sounds.org project from the Music Technology Group, Universitat Pompeu Fabra, Barcelona. Part of the Good-sounds dataset of monophonic instrumental sounds. instrument::sax_baritone note::D octave::2 midi note::26 microphone::neumann U87 tuning reference::442.0 good-sounds-id::5275",2026-09-24
359989,https://freesound.org/people/MTG/sounds/359989/,Sax Baritone - D#2,MTG,20253 Sax Baritone single notes,http://creativecommons.org/licenses/by/3.0/,"September 18th, 2016","Recorded in the context of the good-sounds.org project from the Music Technology Group, Universitat Pompeu Fabra, Barcelona. Part of the Good-sounds dataset of monophonic instrumental sounds. instrument::sax_baritone note::D# octave::2 midi note::27 microphone::neumann U87 tuning reference::442.0 good-sounds-id::5276",2026-09-24
359990,https://freesound.org/people/MTG/sounds/359990/,Sax Baritone - E2,MTG,20253 Sax Baritone single notes,http://creativecommons.org/licenses/by/3.0/,"September 18th, 2016","Recorded in the context of the good-sounds.org project from the Music Technology Group, Universitat Pompeu Fabra, Barcelona. Part of the Good-sounds dataset of monophonic instrumental sounds. instrument::sax_baritone note::E octave::2 midi note::28 microphone::neumann U87 tuning reference::442.0 good-sounds-id::5277",2026-09-24
359991,https://freesound.org/people/MTG/sounds/359991/,Sax Baritone - F2,MTG,20253 Sax Baritone single notes,http://creativecommons.org/licenses/by/3.0/,"September 18th, 2016","Recorded in the context of the good-sounds.org project from the Music Technology Group, Universitat Pompeu Fabra, Barcelona. Part of the Good-sounds dataset of monophonic instrumental sounds. instrument::sax_baritone note::F octave::2 midi note::29 microphone::neumann U87 tuning reference::442.0 good-sounds-id::5278",2026-09-24
359992,https://freesound.org/people/MTG/sounds/359992/,Sax Baritone - F#2,MTG,20253 Sax Baritone single notes,http://creativecommons.org/licenses/by/3.0/,"September 18th, 2016","Recorded in the context of the good-sounds.org project from the Music Technology Group, Universitat Pompeu Fabra, Barcelona. Part of the Good-sounds dataset of monophonic instrumental sounds. instrument::sax_baritone note::F# octave::2 midi note::30 microphone::neumann U87 tuning reference::442.0 good-sounds-id::5279",2026-09-24
359993,https://freesound.org/people/MTG/sounds/359993/,Sax Baritone - G2,MTG,20253 Sax Baritone single notes,http://creativecommons.org/licenses/by/3.0/,"September 18th, 2016","Recorded in the context of the good-sounds.org project from the Music Technology Group, Universitat Pompeu Fabra, Barcelona. Part of the Good-sounds dataset of monophonic instrumental sounds. instrument::sax_baritone note::G octave::2 midi note::31 microphone::neumann U87 tuning reference::442.0 good-sounds-id::5280",2026-09-24
359994,https://freesound.org/people/MTG/sounds/359994/,Sax Baritone - G#2,MTG,20253 Sax Baritone single notes,http://creativecommons.org/licenses/by/3.0/,"September 18th, 2016","Recorded in the context of the good-sounds.org project from the Music Technology Group, Universitat Pompeu Fabra, Barcelona. Part of the Good-sounds dataset of monophonic instrumental sounds. instrument::sax_baritone note::G# octave::2 midi note::32 microphone::neumann U87 tuning reference::442.0 good-sounds-id::5281",2026-09-24
359995,https://freesound.org/people/MTG/sounds/359995/,Sax Baritone - A2,MTG,20253 Sax Baritone single notes,http://creativecommons.org/licenses/by/3.0/,"September 18th, 2016","Recorded in the context of the good-sounds.org project from the Music Technology Group, Universitat Pompeu Fabra, Barcelona. Part of the Good-sounds dataset of monophonic instrumental sounds. instrument::sax_baritone note::A octave::2 midi note::33 microphone::neumann U87 tuning reference::442.0 good-sounds-id::5282",2026-09-24
359996,https://freesound.org/people/MTG/sounds/359996/,Sax Baritone - A#2,MTG,20253 Sax Baritone single notes,http://creativecommons.org/licenses/by/3.0/,"September 18th, 2016","Recorded in the context of the good-sounds.org project from the Music Technology Group, Universitat Pompeu Fabra, Barcelona. Part of the Good-sounds dataset of monophonic instrumental sounds. instrument::sax_baritone note::A# octave::2 midi note::34 microphone::neumann U87 tuning reference::442.0 good-sounds-id::5283",2026-09-24
359997,https://freesound.org/people/MTG/sounds/359997/,Sax Baritone - B2,MTG,20253 Sax Baritone single notes,http://creativecommons.org/licenses/by/3.0/,"September 18th, 2016","Recorded in the context of the good-sounds.org project from the Music Technology Group, Universitat Pompeu Fabra, Barcelona. Part of the Good-sounds dataset of monophonic instrumental sounds. instrument::sax_baritone note::B octave::2 midi note::35 microphone::neumann U87 tuning reference::442.0 good-sounds-id::5284",2026-09-24
359998,https://freesound.org/people/MTG/sounds/359998/,Sax Baritone - C3,MTG,20253 Sax Baritone single notes,http://creativecommons.org/licenses/by/3.0/,"September 18th, 2016","Recorded in the context of the good-sounds.org project from the Music Technology Group, Universitat Pompeu Fabra, Barcelona. Part of the Good-sounds dataset of monophonic instrumental sounds. instrument::sax_baritone note::C octave::3 midi note::36 microphone::neumann U87 tuning reference::442.0 good-sounds-id::5285",2026-09-24
359999,https://freesound.org/people/MTG/sounds/359999/,Sax Baritone - C#3,MTG,20253 Sax Baritone single notes,http://creativecommons.org/licenses/by/3.0/,"September 18th, 2016","Recorded in the context of the good-sounds.org project from the Music Technology Group, Universitat Pompeu Fabra, Barcelona. Part of the Good-sounds dataset of monophonic instrumental sounds. instrument::sax_baritone note::C# octave::3 midi note::37 microphone::neumann U87 tuning reference::442.0 good-sounds-id::5286",2026-09-24
360000,https://freesound.org/people/MTG/sounds/360000/,Sax Baritone - D3,MTG,20253 Sax Baritone single notes,http://creativecommons.org/licenses/by/3.0/,"September 18th, 2016","Recorded in the context of the good-sounds.org project from the Music Technology Group, Universitat Pompeu Fabra, Barcelona. Part of the Good-sounds dataset of monophonic instrumental sounds. instrument::sax_baritone note::D octave::3 midi note::38 microphone::neumann U87 tuning reference::442.0 good-sounds-id::5287",2026-09-24
360001,https://freesound.org/people/MTG/sounds/360001/,Sax Baritone - D#3,MTG,20253 Sax Baritone single notes,http://creativecommons.org/licenses/by/3.0/,"September 18th, 2016","Recorded in the context of the good-sounds.org project from the Music Technology Group, Universitat Pompeu Fabra, Barcelona. Part of the Good-sounds dataset of monophonic instrumental sounds. instrument::sax_baritone note::D# octave::3 midi note::39 microphone::neumann U87 tuning reference::442.0 good-sounds-id::5288",2026-09-24
360002,https://freesound.org/people/MTG/sounds/360002/,Sax Baritone - E3,MTG,20253 Sax Baritone single notes,http://creativecommons.org/licenses/by/3.0/,"September 18th, 2016","Recorded in the context of the good-sounds.org project from the Music Technology Group, Universitat Pompeu Fabra, Barcelona. Part of the Good-sounds dataset of monophonic instrumental sounds. instrument::sax_baritone note::E octave::3 midi note::40 microphone::neumann U87 tuning reference::442.0 good-sounds-id::5289",2026-09-24
360003,https://freesound.org/people/MTG/sounds/360003/,Sax Baritone - F3,MTG,20253 Sax Baritone single notes,http://creativecommons.org/licenses/by/3.0/,"September 18th, 2016","Recorded in the context of the good-sounds.org project from the Music Technology Group, Universitat Pompeu Fabra, Barcelona. Part of the Good-sounds dataset of monophonic instrumental sounds. instrument::sax_baritone note::F octave::3 midi note::41 microphone::neumann U87 tuning reference::442.0 good-sounds-id::5290",2026-09-24
360004,https://freesound.org/people/MTG/sounds/360004/,Sax Baritone - F#3,MTG,20253 Sax Baritone single notes,http://creativecommons.org/licenses/by/3.0/,"September 18th, 2016","Recorded in the context of the good-sounds.org project from the Music Technology Group, Universitat Pompeu Fabra, Barcelona. Part of the Good-sounds dataset of monophonic instrumental sounds. instrument::sax_baritone note::F# octave::3 midi note::42 microphone::neumann U87 tuning reference::442.0 good-sounds-id::5291",2026-09-24
360005,https://freesound.org/people/MTG/sounds/360005/,Sax Baritone - G3,MTG,20253 Sax Baritone single notes,http://creativecommons.org/licenses/by/3.0/,"September 18th, 2016","Recorded in the context of the good-sounds.org project from the Music Technology Group, Universitat Pompeu Fabra, Barcelona. Part of the Good-sounds dataset of monophonic instrumental sounds. instrument::sax_baritone note::G octave::3 midi note::43 microphone::neumann U87 tuning reference::442.0 good-sounds-id::5292",2026-09-24
360006,https://freesound.org/people/MTG/sounds/360006/,Sax Baritone - G#3,MTG,20253 Sax Baritone single notes,http://creativecommons.org/licenses/by/3.0/,"September 18th, 2016","Recorded in the context of the good-sounds.org project from the Music Technology Group, Universitat Pompeu Fabra, Barcelona. Part of the Good-sounds dataset of monophonic instrumental sounds. instrument::sax_baritone note::G# octave::3 midi note::44 microphone::neumann U87 tuning reference::442.0 good-sounds-id::5293",2026-09-24
360007,https://freesound.org/people/MTG/sounds/360007/,Sax Baritone - A3,MTG,20253 Sax Baritone single notes,http://creativecommons.org/licenses/by/3.0/,"September 18th, 2016","Recorded in the context of the good-sounds.org project from the Music Technology Group, Universitat Pompeu Fabra, Barcelona. Part of the Good-sounds dataset of monophonic instrumental sounds. instrument::sax_baritone note::A octave::3 midi note::45 microphone::neumann U87 tuning reference::442.0 good-sounds-id::5294",2026-09-24
360008,https://freesound.org/people/MTG/sounds/360008/,Sax Baritone - C2,MTG,20253 Sax Baritone single notes,http://creativecommons.org/licenses/by/3.0/,"September 18th, 2016","Recorded in the context of the good-sounds.org project from the Music Technology Group, Universitat Pompeu Fabra, Barcelona. Part of the Good-sounds dataset of monophonic instrumental sounds. instrument::sax_baritone note::C octave::2 midi note::24 microphone::neumann U87 tuning reference::442.0 good-sounds-id::5295",2026-09-24
360009,https://freesound.org/people/MTG/sounds/360009/,Sax Baritone - C#2,MTG,20253 Sax Baritone single notes,http://creativecommons.org/licenses/by/3.0/,"September 18th, 2016","Recorded in the context of the good-sounds.org project from the Music Technology Group, Universitat Pompeu Fabra, Barcelona. Part of the Good-sounds dataset of monophonic instrumental sounds. instrument::sax_baritone note::C# octave::2 midi note::25 microphone::neumann U87 tuning reference::442.0 good-sounds-id::5296",2026-09-24
360010,https://freesound.org/people/MTG/sounds/360010/,Sax Baritone - D2,MTG,20253 Sax Baritone single notes,http://creativecommons.org/licenses/by/3.0/,"September 18th, 2016","Recorded in the context of the good-sounds.org project from the Music Technology Group, Universitat Pompeu Fabra, Barcelona. Part of the Good-sounds dataset of monophonic instrumental sounds. instrument::sax_baritone note::D octave::2 midi note::26 microphone::neumann U87 tuning reference::442.0 good-sounds-id::5297",2026-09-24
360011,https://freesound.org/people/MTG/sounds/360011/,Sax Baritone - D#2,MTG,20253 Sax Baritone single notes,http://creativecommons.org/licenses/by/3.0/,"September 18th, 2016","Recorded in the context of the good-sounds.org project from the Music Technology Group, Universitat Pompeu Fabra, Barcelona. Part of the Good-sounds dataset of monophonic instrumental sounds. instrument::sax_baritone note::D# octave::2 midi note::27 microphone::neumann U87 tuning reference::442.0 good-sounds-id::5298",2026-09-24
360012,https://freesound.org/people/MTG/sounds/360012/,Sax Baritone - E2,MTG,20253 Sax Baritone single notes,http://creativecommons.org/licenses/by/3.0/,"September 18th, 2016","Recorded in the context of the good-sounds.org project from the Music Technology Group, Universitat Pompeu Fabra, Barcelona. Part of the Good-sounds dataset of monophonic instrumental sounds. instrument::sax_baritone note::E octave::2 midi note::28 microphone::neumann U87 tuning reference::442.0 good-sounds-id::5299",2026-09-24
360013,https://freesound.org/people/MTG/sounds/360013/,Sax Baritone - F2,MTG,20253 Sax Baritone single notes,http://creativecommons.org/licenses/by/3.0/,"September 18th, 2016","Recorded in the context of the good-sounds.org project from the Music Technology Group, Universitat Pompeu Fabra, Barcelona. Part of the Good-sounds dataset of monophonic instrumental sounds. instrument::sax_baritone note::F octave::2 midi note::29 microphone::neumann U87 tuning reference::442.0 good-sounds-id::5300",2026-09-24
360014,https://freesound.org/people/MTG/sounds/360014/,Sax Baritone - F#2,MTG,20253 Sax Baritone single notes,http://creativecommons.org/licenses/by/3.0/,"September 18th, 2016","Recorded in the context of the good-sounds.org project from the Music Technology Group, Universitat Pompeu Fabra, Barcelona. Part of the Good-sounds dataset of monophonic instrumental sounds. instrument::sax_baritone note::F# octave::2 midi note::30 microphone::neumann U87 tuning reference::442.0 good-sounds-id::5301",2026-09-24
360015,https://freesound.org/people/MTG/sounds/360015/,Sax Baritone - G2,MTG,20253 Sax Baritone single notes,http://creativecommons.org/licenses/by/3.0/,"September 18th, 2016","Recorded in the context of the good-sounds.org project from the Music Technology Group, Universitat Pompeu Fabra, Barcelona. Part of the Good-sounds dataset of monophonic instrumental sounds. instrument::sax_baritone note::G octave::2 midi note::31 microphone::neumann U87 tuning reference::442.0 good-sounds-id::5302",2026-09-24
360016,https://freesound.org/people/MTG/sounds/360016/,Sax Baritone - G#2,MTG,20253 Sax Baritone single notes,http://creativecommons.org/licenses/by/3.0/,"September 18th, 2016","Recorded in the context of the good-sounds.org project from the Music Technology Group, Universitat Pompeu Fabra, Barcelona. Part of the Good-sounds dataset of monophonic instrumental sounds. instrument::sax_baritone note::G# octave::2 midi note::32 microphone::neumann U87 tuning reference::442.0 good-sounds-id::5303",2026-09-24
360017,https://freesound.org/people/MTG/sounds/360017/,Sax Baritone - A2,MTG,20253 Sax Baritone single notes,http://creativecommons.org/licenses/by/3.0/,"September 18th, 2016","Recorded in the context of the good-sounds.org project from the Music Technology Group, Universitat Pompeu Fabra, Barcelona. Part of the Good-sounds dataset of monophonic instrumental sounds. instrument::sax_baritone note::A octave::2 midi note::33 microphone::neumann U87 tuning reference::442.0 good-sounds-id::5304",2026-09-24
